latitude,longitude,place_type,avg_safe_time,inactivity_time,suspicious_movement,status
23.857375,68.106512,Hotel,6.0,8.1,1,Risk
9.457515,94.76191,TrekkingTrail,1.0,4.45,1,Risk
23.703539,85.407524,Temple,1.5,4.51,0,Risk
35.330275,82.203922,Museum,2.5,2.74,1,Risk
10.048452,89.761744,Beach,2.0,7.62,0,Risk
32.616767,85.055332,Market,1.0,2.29,0,Risk
16.904597,72.758405,MovieHall,3.0,6.65,0,Risk
13.949212,87.343555,TrekkingTrail,1.0,1.27,1,Risk
16.802586,81.787857,Market,1.0,3.47,1,Risk
16.297573,84.360288,Beach,2.0,4.96,0,Risk
26.400315,87.576087,Temple,1.5,3.55,0,Risk
23.671241,78.849451,Park,2.0,9.69,1,Risk
31.380369,79.142438,Hotel,6.0,8.73,1,Risk
14.156449,73.596198,Beach,2.0,2.82,1,Risk
8.622375,81.78655,TrekkingTrail,1.0,7.09,1,Risk
25.577272,78.018751,MovieHall,3.0,2.28,1,Risk
16.369765,92.606784,Park,2.0,8.32,0,Risk
11.58191,84.372398,Museum,2.5,4.34,1,Risk
32.105874,85.154235,Hotel,6.0,1.55,1,Risk
17.319441,95.804118,Temple,1.5,4.7,1,Risk
26.42048,69.612072,TrekkingTrail,1.0,1.8,0,Safe
14.595832,79.899217,Market,1.0,7.86,0,Risk
35.984211,79.024143,Temple,1.5,0.75,0,Safe
17.430797,81.496645,Hotel,6.0,9.87,1,Risk
29.904499,77.972523,TrekkingTrail,1.0,7.63,0,Risk
19.608713,94.561831,MovieHall,3.0,4.53,0,Safe
22.313751,79.349088,TrekkingTrail,1.0,8.74,0,Risk
8.624799,81.519952,Park,2.0,1.16,0,Safe
36.948373,87.991157,Museum,2.5,4.39,0,Safe
33.145947,91.992308,Museum,2.5,6.54,0,Risk
16.614767,86.57296,Hotel,6.0,2.05,1,Risk
30.177333,89.412785,Park,2.0,5.04,1,Risk
32.594851,84.536908,Museum,2.5,2.83,0,Safe
16.84584,77.742922,Temple,1.5,8.09,1,Risk
32.836523,80.324486,Museum,2.5,2.76,0,Safe
22.284456,69.502095,Hotel,6.0,5.0,1,Risk
34.823971,83.146064,MovieHall,3.0,9.48,1,Risk
11.839141,76.502444,Market,1.0,5.53,0,Risk
22.634141,70.494807,Park,2.0,3.0,0,Safe
30.973401,71.67646,Beach,2.0,8.88,0,Risk
28.051703,74.747201,MovieHall,3.0,9.24,1,Risk
22.22579,90.777289,Temple,1.5,9.41,1,Risk
16.497131,82.906412,Museum,2.5,3.92,0,Safe
21.557831,90.918371,Temple,1.5,6.96,0,Risk
34.325208,85.088141,TrekkingTrail,1.0,2.78,1,Risk
27.234278,72.31159,Market,1.0,5.83,1,Risk
32.765165,89.913864,Market,1.0,1.71,1,Risk
24.333059,76.21019,Temple,1.5,6.31,1,Risk
27.659409,72.836119,Hotel,6.0,7.14,0,Safe
25.816234,91.668589,Hotel,6.0,2.62,1,Risk
10.305256,93.509593,Park,2.0,3.9,0,Safe
21.154554,86.948593,MovieHall,3.0,2.7,1,Risk
19.317745,70.178425,Temple,1.5,3.78,0,Risk
16.401296,87.507302,TrekkingTrail,1.0,6.5,1,Risk
33.955839,78.177824,TrekkingTrail,1.0,7.79,1,Risk
11.439275,84.848342,TrekkingTrail,1.0,4.67,0,Risk
18.371597,93.980998,Museum,2.5,7.13,0,Risk
29.1295,68.402283,MovieHall,3.0,0.88,0,Safe
33.802731,94.965744,MovieHall,3.0,0.57,1,Risk
13.651664,85.799916,Hotel,6.0,6.9,0,Safe
20.677482,80.041701,Beach,2.0,8.34,0,Risk
30.894039,87.844352,Hotel,6.0,2.26,1,Risk
34.986588,68.47682,Temple,1.5,3.44,1,Risk
20.262956,79.326301,Beach,2.0,9.31,0,Risk
18.41763,76.870908,Market,1.0,9.95,1,Risk
30.497125,89.240728,Beach,2.0,7.63,1,Risk
28.12223,93.338041,Beach,2.0,4.36,1,Risk
10.477714,86.324626,TrekkingTrail,1.0,7.18,0,Risk
14.782936,74.724283,Beach,2.0,3.56,1,Risk
19.061575,89.509169,MovieHall,3.0,5.27,0,Safe
13.53231,96.69132,Hotel,6.0,0.69,0,Safe
11.691238,96.022748,Museum,2.5,2.02,1,Risk
18.689249,72.477939,MovieHall,3.0,2.82,0,Safe
18.444087,95.331275,Market,1.0,8.04,1,Risk
18.39644,77.174017,Museum,2.5,3.72,0,Safe
23.258137,80.41264,Beach,2.0,6.05,0,Risk
13.504469,88.999531,MovieHall,3.0,4.87,1,Risk
25.086408,82.601924,Market,1.0,5.9,0,Risk
9.322785,73.130464,Temple,1.5,2.63,0,Safe
9.732141,82.95375,Temple,1.5,7.22,0,Risk
20.597265,94.682519,Temple,1.5,0.39,1,Risk
28.505948,77.595688,Museum,2.5,4.7,0,Safe
20.059054,79.863955,Market,1.0,5.63,1,Risk
23.762235,81.047901,Beach,2.0,7.99,1,Risk
15.774309,68.902355,Hotel,6.0,3.36,1,Risk
18.893946,88.549437,Temple,1.5,4.36,1,Risk
10.951226,73.945722,MovieHall,3.0,3.16,0,Safe
11.943203,74.796357,MovieHall,3.0,4.27,1,Risk
27.995945,78.896648,Hotel,6.0,2.85,0,Safe
36.553679,68.658686,Beach,2.0,5.9,1,Risk
35.740315,83.204354,Hotel,6.0,7.77,0,Safe
33.661173,81.749987,Park,2.0,4.26,1,Risk
10.189505,74.967222,TrekkingTrail,1.0,0.58,1,Risk
29.063051,86.951339,Park,2.0,4.44,0,Risk
18.112539,81.789309,Museum,2.5,5.47,1,Risk
30.818636,90.655802,Museum,2.5,5.97,1,Risk
30.524054,78.434631,Park,2.0,7.56,1,Risk
10.447558,78.351169,Temple,1.5,9.2,1,Risk
36.351155,74.260563,TrekkingTrail,1.0,7.7,0,Risk
8.710881,75.661889,TrekkingTrail,1.0,4.23,1,Risk
18.084148,91.07338,Hotel,6.0,4.29,1,Risk
10.895745,81.855985,Beach,2.0,1.53,1,Risk
18.236159,88.399263,Beach,2.0,4.17,0,Risk
16.176175,87.778803,TrekkingTrail,1.0,8.26,0,Risk
36.042259,70.390903,MovieHall,3.0,3.9,1,Risk
13.479035,96.996402,TrekkingTrail,1.0,3.79,1,Risk
26.953419,79.7627,MovieHall,3.0,7.47,1,Risk
28.307424,80.668256,Beach,2.0,9.03,1,Risk
11.238808,86.633608,Temple,1.5,5.57,1,Risk
32.99049,93.552528,Beach,2.0,5.33,0,Risk
24.346844,74.044453,MovieHall,3.0,5.29,0,Safe
9.932476,76.906937,Hotel,6.0,4.3,0,Safe
15.00938,94.092029,Hotel,6.0,7.86,1,Risk
34.875764,86.450516,MovieHall,3.0,2.33,1,Risk
36.838957,68.173433,Museum,2.5,9.28,1,Risk
14.969929,80.944348,MovieHall,3.0,6.98,1,Risk
27.045401,82.83582,MovieHall,3.0,6.26,1,Risk
11.134392,70.126181,Beach,2.0,7.55,1,Risk
36.698613,87.908236,TrekkingTrail,1.0,3.69,0,Risk
32.692594,69.952786,Temple,1.5,3.84,1,Risk
26.825385,85.662002,Beach,2.0,5.8,0,Risk
14.991152,96.467972,TrekkingTrail,1.0,5.1,0,Risk
20.093284,82.123289,Park,2.0,7.83,0,Risk
35.080699,80.913201,Museum,2.5,9.6,0,Risk
11.270719,80.540186,Hotel,6.0,1.46,1,Risk
26.449483,87.693217,TrekkingTrail,1.0,9.03,0,Risk
26.287932,81.862269,Temple,1.5,0.55,1,Risk
8.454288,74.134565,Park,2.0,5.38,0,Risk
35.072177,90.878868,Temple,1.5,5.84,1,Risk
18.17485,82.466387,Hotel,6.0,4.37,0,Safe
36.477063,92.744776,Temple,1.5,1.45,1,Risk
20.958405,95.561497,MovieHall,3.0,6.01,1,Risk
36.420832,95.715351,Hotel,6.0,4.01,0,Safe
12.574948,94.668813,Market,1.0,2.32,1,Risk
32.52116,75.195604,Market,1.0,3.02,0,Risk
13.358954,79.271116,Beach,2.0,7.18,0,Risk
29.638065,76.987042,Park,2.0,5.63,0,Risk
9.958095,85.240303,TrekkingTrail,1.0,8.86,1,Risk
21.906264,90.130218,Market,1.0,4.1,1,Risk
30.110229,92.16005,MovieHall,3.0,3.71,1,Risk
31.70306,70.266848,TrekkingTrail,1.0,3.49,0,Risk
31.681106,68.006951,MovieHall,3.0,7.87,0,Risk
35.109129,76.352215,TrekkingTrail,1.0,0.53,0,Safe
21.86157,84.011837,MovieHall,3.0,5.0,1,Risk
31.658039,85.179728,TrekkingTrail,1.0,6.76,1,Risk
10.728819,91.67234,Museum,2.5,6.23,1,Risk
24.193827,70.503113,Temple,1.5,7.75,0,Risk
16.873629,86.240697,Museum,2.5,0.98,0,Safe
20.982209,89.133918,TrekkingTrail,1.0,3.2,1,Risk
26.947391,83.433078,MovieHall,3.0,0.43,0,Safe
25.997896,76.814915,TrekkingTrail,1.0,8.08,0,Risk
14.345793,85.203638,TrekkingTrail,1.0,8.91,1,Risk
13.759488,78.358808,TrekkingTrail,1.0,7.05,0,Risk
15.69901,80.972911,TrekkingTrail,1.0,5.71,1,Risk
35.455927,95.703195,Beach,2.0,5.44,1,Risk
14.016981,70.261896,Park,2.0,4.47,1,Risk
14.83235,73.878452,TrekkingTrail,1.0,0.65,1,Risk
19.182344,72.886515,MovieHall,3.0,7.73,1,Risk
21.37347,90.88071,Temple,1.5,5.39,0,Risk
32.361766,87.282496,MovieHall,3.0,6.1,0,Risk
27.11559,79.039076,TrekkingTrail,1.0,1.95,1,Risk
36.89091,89.583715,Hotel,6.0,7.32,0,Safe
28.517504,84.650423,Museum,2.5,8.08,0,Risk
27.517267,84.536547,Hotel,6.0,2.53,0,Safe
35.220597,78.104857,MovieHall,3.0,9.69,0,Risk
9.661919,71.734458,Market,1.0,1.79,0,Safe
10.423308,69.852799,Temple,1.5,6.65,1,Risk
23.391381,74.341433,TrekkingTrail,1.0,7.06,0,Risk
25.914319,90.692455,Park,2.0,5.87,1,Risk
10.189665,85.228947,MovieHall,3.0,9.35,1,Risk
12.215736,92.114566,TrekkingTrail,1.0,5.08,1,Risk
34.285444,75.382583,Hotel,6.0,4.09,1,Risk
9.903393,83.690836,TrekkingTrail,1.0,4.06,0,Risk
32.441754,71.657246,Park,2.0,3.25,0,Safe
11.725601,86.749878,Hotel,6.0,2.56,0,Safe
34.316152,86.292342,Beach,2.0,4.18,1,Risk
33.141808,89.955976,Market,1.0,5.39,0,Risk
14.409063,81.642338,Market,1.0,1.03,0,Safe
35.586586,91.379673,Beach,2.0,3.92,0,Safe
25.089149,82.62878,Temple,1.5,4.27,0,Risk
33.631533,75.880879,MovieHall,3.0,8.71,0,Risk
16.081796,82.537487,Beach,2.0,9.44,0,Risk
36.230675,80.241963,Hotel,6.0,9.72,0,Safe
11.722676,72.916384,Hotel,6.0,5.05,1,Risk
31.146405,92.966745,Museum,2.5,4.94,1,Risk
25.907895,77.635846,Beach,2.0,6.53,1,Risk
26.535281,91.68819,Hotel,6.0,1.89,0,Safe
10.890763,85.853494,Museum,2.5,1.98,1,Risk
18.138707,90.586808,Hotel,6.0,6.11,0,Safe
28.38223,84.238554,Market,1.0,7.65,1,Risk
10.941906,82.825641,MovieHall,3.0,9.82,0,Risk
24.778614,80.935617,MovieHall,3.0,7.61,1,Risk
21.655936,81.420447,Museum,2.5,4.42,0,Safe
27.231685,75.273001,Temple,1.5,2.71,0,Safe
29.04322,87.440504,MovieHall,3.0,5.85,0,Safe
19.791781,75.994845,Market,1.0,3.18,1,Risk
35.528239,93.548782,Market,1.0,1.89,1,Risk
24.989951,83.082135,Market,1.0,8.06,1,Risk
14.146123,76.45333,Market,1.0,4.44,1,Risk
29.347897,85.357741,Park,2.0,6.4,1,Risk
12.234115,71.871555,TrekkingTrail,1.0,1.55,0,Safe
26.189935,81.150417,Temple,1.5,5.86,1,Risk
35.003417,82.812414,Hotel,6.0,3.32,0,Safe
20.217895,75.56217,Museum,2.5,4.3,1,Risk
14.675385,80.531512,Museum,2.5,0.96,0,Safe
11.191094,91.604196,Museum,2.5,7.61,0,Risk
11.65902,93.495162,Market,1.0,0.91,0,Safe
13.060372,89.866036,Temple,1.5,7.02,1,Risk
12.671326,72.998733,Park,2.0,5.94,1,Risk
33.386708,73.531329,MovieHall,3.0,6.4,1,Risk
9.920274,94.48501,Beach,2.0,4.36,0,Risk
29.596583,73.442843,TrekkingTrail,1.0,3.07,0,Risk
11.764146,70.387725,Beach,2.0,0.28,1,Risk
17.202285,91.265016,Park,2.0,8.73,1,Risk
33.228726,77.86266,Hotel,6.0,1.69,1,Risk
23.850753,85.017537,Hotel,6.0,1.97,1,Risk
35.697219,72.425362,Park,2.0,6.91,0,Risk
29.744134,68.579314,Beach,2.0,1.96,0,Safe
34.658118,83.993364,Market,1.0,7.97,0,Risk
36.364043,83.195164,Park,2.0,9.84,0,Risk
28.815514,79.243329,Beach,2.0,9.35,1,Risk
22.764793,76.609238,Market,1.0,3.41,0,Risk
23.140209,78.479357,MovieHall,3.0,5.1,1,Risk
14.671685,76.662879,TrekkingTrail,1.0,2.22,0,Risk
12.983709,94.842896,TrekkingTrail,1.0,6.04,1,Risk
18.975114,75.938108,Market,1.0,1.11,1,Risk
8.209371,68.185174,Temple,1.5,2.36,0,Safe
23.098352,92.593073,Hotel,6.0,5.01,1,Risk
34.048329,79.876416,Museum,2.5,5.59,0,Risk
14.601486,91.111479,Beach,2.0,2.31,1,Risk
25.142494,78.127534,Beach,2.0,5.54,0,Risk
33.464165,86.145324,Temple,1.5,8.02,1,Risk
33.783645,88.624845,Hotel,6.0,4.14,1,Risk
27.76804,81.798502,Museum,2.5,7.77,0,Risk
34.799466,85.72431,Market,1.0,7.77,1,Risk
35.640942,85.886129,MovieHall,3.0,5.17,1,Risk
19.851545,90.367101,Market,1.0,6.34,0,Risk
28.470638,71.161565,Park,2.0,1.99,1,Risk
19.322237,95.908381,Beach,2.0,3.64,0,Safe
19.310853,72.619158,MovieHall,3.0,8.01,0,Risk
31.563613,71.444378,Market,1.0,7.51,0,Risk
29.361732,76.03146,Beach,2.0,8.2,1,Risk
27.835016,68.542867,Temple,1.5,4.51,0,Risk
32.530377,71.907221,Temple,1.5,0.7,0,Safe
12.788122,80.812092,Hotel,6.0,4.31,0,Safe
31.294506,93.503556,Beach,2.0,7.67,0,Risk
25.002798,89.715527,Temple,1.5,8.63,1,Risk
24.312459,78.143556,Market,1.0,3.73,1,Risk
13.235625,80.698653,Park,2.0,9.35,0,Risk
28.051523,93.614799,MovieHall,3.0,2.16,1,Risk
27.040576,69.830334,MovieHall,3.0,8.51,0,Risk
26.034335,91.170984,Market,1.0,6.23,0,Risk
35.424202,77.396853,Temple,1.5,7.55,1,Risk
21.431667,94.030423,Market,1.0,3.08,0,Risk
25.924692,96.449812,TrekkingTrail,1.0,6.11,0,Risk
21.003006,91.346876,Market,1.0,2.07,1,Risk
9.149456,85.453744,Park,2.0,4.23,0,Risk
28.769281,68.043943,Museum,2.5,0.67,0,Safe
19.049373,70.79338,Hotel,6.0,9.09,1,Risk
27.130823,84.067341,Park,2.0,7.59,1,Risk
13.696498,73.253456,Museum,2.5,9.62,0,Risk
14.562564,70.636497,Market,1.0,0.58,1,Risk
23.538973,69.31284,Museum,2.5,1.32,0,Safe
9.991519,72.696475,Market,1.0,6.36,1,Risk
11.406077,75.429545,Temple,1.5,0.79,1,Risk
17.528308,79.546455,Beach,2.0,7.4,1,Risk
35.210639,72.913442,Beach,2.0,9.16,0,Risk
23.964568,82.688884,MovieHall,3.0,8.26,1,Risk
15.054857,69.99646,Market,1.0,9.51,0,Risk
10.753957,88.79087,Museum,2.5,7.01,1,Risk
15.582366,88.849969,MovieHall,3.0,2.9,0,Safe
30.942744,90.973083,Museum,2.5,1.78,0,Safe
22.681131,69.784262,Hotel,6.0,5.49,1,Risk
33.175374,87.237038,TrekkingTrail,1.0,1.45,0,Safe
26.363962,93.219944,Temple,1.5,8.42,1,Risk
14.178917,92.069602,Market,1.0,7.52,0,Risk
35.744058,93.307894,MovieHall,3.0,1.22,1,Risk
34.420353,70.347917,Market,1.0,1.59,0,Safe
35.587403,79.939261,Temple,1.5,3.75,0,Risk
36.798236,77.453097,Park,2.0,4.54,0,Risk
12.170941,73.730377,MovieHall,3.0,5.8,0,Safe
9.326945,85.714709,Hotel,6.0,2.55,1,Risk
11.667213,84.999903,Beach,2.0,1.57,1,Risk
12.44584,85.366946,Temple,1.5,3.39,1,Risk
35.49543,82.649761,Temple,1.5,1.66,0,Safe
31.536695,92.700228,Beach,2.0,5.04,1,Risk
17.628044,68.672377,Museum,2.5,7.49,1,Risk
18.68412,77.074792,Temple,1.5,9.82,1,Risk
27.513276,77.06917,Temple,1.5,5.95,0,Risk
33.222603,89.756863,TrekkingTrail,1.0,8.19,0,Risk
20.074864,74.0838,Park,2.0,9.43,0,Risk
26.93341,81.965453,Market,1.0,7.29,0,Risk
9.230331,69.509726,Museum,2.5,9.57,0,Risk
22.87818,74.337448,TrekkingTrail,1.0,8.21,0,Risk
8.022526,80.984053,Park,2.0,1.46,0,Safe
20.256505,89.109903,TrekkingTrail,1.0,5.89,0,Risk
36.154933,68.175389,Hotel,6.0,1.54,1,Risk
9.946466,82.349963,MovieHall,3.0,3.51,0,Safe
22.684293,72.463519,Temple,1.5,6.42,1,Risk
33.820695,96.692031,Beach,2.0,0.31,0,Safe
27.858106,81.516597,Beach,2.0,6.85,0,Risk
30.293138,78.56362,Market,1.0,4.83,1,Risk
14.723586,71.722044,MovieHall,3.0,2.44,0,Safe
33.465523,72.07814,MovieHall,3.0,2.06,1,Risk
20.890743,79.949139,Beach,2.0,3.97,1,Risk
31.004468,79.684604,Temple,1.5,6.18,1,Risk
28.27835,90.470579,TrekkingTrail,1.0,5.17,1,Risk
29.591372,81.153877,Market,1.0,7.43,1,Risk
22.734874,74.586653,TrekkingTrail,1.0,2.45,1,Risk
11.028553,87.079147,Beach,2.0,7.68,1,Risk
27.184618,70.762194,Market,1.0,6.89,0,Risk
27.857225,73.87803,Beach,2.0,3.62,0,Safe
30.170515,70.757816,Beach,2.0,8.65,1,Risk
22.278111,90.219432,Hotel,6.0,7.83,0,Safe
23.321022,83.091036,Park,2.0,9.82,0,Risk
12.068761,88.279999,Beach,2.0,3.06,1,Risk
18.249645,70.805722,Temple,1.5,6.44,1,Risk
16.282456,83.790535,Temple,1.5,5.27,1,Risk
19.858997,83.854635,Market,1.0,7.36,0,Risk
20.572142,88.560303,Beach,2.0,2.29,1,Risk
13.094329,69.264368,Temple,1.5,6.71,0,Risk
15.877256,71.858358,Temple,1.5,9.15,1,Risk
8.385536,84.310172,Beach,2.0,6.37,0,Risk
15.151417,86.308909,Temple,1.5,5.44,0,Risk
36.685416,82.973238,MovieHall,3.0,0.4,0,Safe
23.116943,73.674963,MovieHall,3.0,5.88,1,Risk
11.283004,96.654552,Market,1.0,3.19,0,Risk
36.381051,71.711875,Hotel,6.0,4.07,0,Safe
35.6898,68.588326,MovieHall,3.0,9.28,1,Risk
30.282656,75.439745,MovieHall,3.0,0.59,1,Risk
21.377758,70.051124,Beach,2.0,7.02,0,Risk
26.147929,84.797751,Beach,2.0,2.44,1,Risk
29.991228,92.812366,MovieHall,3.0,7.04,0,Risk
17.92535,86.645475,TrekkingTrail,1.0,2.49,1,Risk
23.865367,94.555125,Market,1.0,0.31,1,Risk
9.929212,71.959974,Hotel,6.0,2.98,0,Safe
15.514435,77.483544,Hotel,6.0,4.1,1,Risk
35.090893,94.680463,Hotel,6.0,6.82,1,Risk
36.573406,84.84089,Beach,2.0,4.88,1,Risk
23.84623,76.005131,TrekkingTrail,1.0,2.51,1,Risk
29.517896,69.15009,Beach,2.0,4.55,0,Risk
13.971293,96.295527,Park,2.0,2.3,0,Safe
33.861637,95.729805,TrekkingTrail,1.0,6.58,0,Risk
21.960418,82.023887,MovieHall,3.0,1.54,0,Safe
13.968579,81.994693,Market,1.0,8.65,0,Risk
35.399157,81.883988,Beach,2.0,1.55,1,Risk
26.916847,71.30957,Hotel,6.0,9.3,1,Risk
21.612287,84.675266,TrekkingTrail,1.0,2.82,0,Risk
28.135315,85.897985,Hotel,6.0,2.35,1,Risk
18.33909,68.220603,TrekkingTrail,1.0,3.43,0,Risk
13.074883,76.918226,MovieHall,3.0,8.96,1,Risk
18.154718,84.56852,Beach,2.0,9.87,0,Risk
12.571181,93.778069,Hotel,6.0,1.96,0,Safe
13.537486,70.062552,MovieHall,3.0,9.34,1,Risk
31.930313,68.364418,MovieHall,3.0,8.22,0,Risk
15.103642,69.255628,Hotel,6.0,8.36,0,Safe
28.727647,86.347943,MovieHall,3.0,1.96,0,Safe
20.262409,73.458452,Hotel,6.0,5.34,1,Risk
31.696237,89.345343,Park,2.0,0.52,1,Risk
32.881027,70.522536,Beach,2.0,1.83,1,Risk
15.483875,75.89902,Beach,2.0,3.17,0,Safe
29.286009,83.002953,TrekkingTrail,1.0,1.05,0,Safe
34.895299,96.287806,Beach,2.0,1.49,0,Safe
20.897399,96.676279,Museum,2.5,6.29,0,Risk
31.966639,69.474631,TrekkingTrail,1.0,1.35,0,Safe
36.139342,73.984948,Market,1.0,6.42,1,Risk
23.257232,79.790966,MovieHall,3.0,9.78,1,Risk
22.209343,94.510316,Museum,2.5,1.96,0,Safe
12.760446,82.01414,Park,2.0,7.88,1,Risk
18.595391,69.459912,Market,1.0,7.5,0,Risk
25.990961,88.960377,Temple,1.5,4.29,0,Risk
14.779546,95.364893,Market,1.0,1.07,0,Safe
23.500275,69.977386,MovieHall,3.0,7.29,0,Risk
29.362869,75.662889,TrekkingTrail,1.0,0.23,1,Risk
24.70489,76.519766,Hotel,6.0,1.84,0,Safe
16.935903,88.108817,TrekkingTrail,1.0,0.75,1,Risk
20.28006,79.392297,Market,1.0,3.88,0,Risk
33.659636,70.638942,Hotel,6.0,2.2,0,Safe
30.626566,76.633497,Hotel,6.0,8.56,0,Safe
34.969401,79.437184,Beach,2.0,6.86,0,Risk
10.065299,68.345434,Temple,1.5,6.65,0,Risk
22.487972,70.688239,TrekkingTrail,1.0,9.78,0,Risk
23.89333,89.336779,MovieHall,3.0,2.77,1,Risk
8.371129,94.128917,Beach,2.0,2.82,1,Risk
11.180694,76.724799,Temple,1.5,7.44,0,Risk
28.298447,80.025781,Temple,1.5,2.0,0,Safe
35.214327,69.064143,Hotel,6.0,3.58,0,Safe
19.939968,91.188241,Park,2.0,3.86,1,Risk
13.099194,69.637458,TrekkingTrail,1.0,8.56,1,Risk
17.897217,83.663459,MovieHall,3.0,0.26,0,Safe
15.283192,86.648336,Museum,2.5,9.89,1,Risk
35.132436,68.999655,MovieHall,3.0,5.44,1,Risk
21.725059,94.128889,Museum,2.5,8.02,1,Risk
31.44506,70.295711,TrekkingTrail,1.0,3.87,0,Risk
26.514658,79.541117,MovieHall,3.0,8.69,0,Risk
26.902327,86.64771,Museum,2.5,8.02,0,Risk
25.213275,89.833191,Hotel,6.0,2.48,1,Risk
19.332606,90.102727,Museum,2.5,0.55,1,Risk
23.83466,71.02844,TrekkingTrail,1.0,0.85,1,Risk
36.60589,86.698948,Market,1.0,9.54,1,Risk
19.347727,95.830165,Museum,2.5,9.45,1,Risk
16.156256,70.901913,Hotel,6.0,3.55,1,Risk
8.087129,75.608097,MovieHall,3.0,1.96,0,Safe
24.855177,74.103789,MovieHall,3.0,4.55,0,Safe
31.101564,87.592398,Park,2.0,9.77,0,Risk
11.52868,84.900537,Beach,2.0,4.9,1,Risk
23.353824,91.383735,MovieHall,3.0,9.05,1,Risk
27.025574,76.380445,Museum,2.5,4.01,0,Safe
20.455597,90.130297,Museum,2.5,4.49,0,Safe
26.901437,76.237439,TrekkingTrail,1.0,7.03,1,Risk
23.71954,95.457415,Temple,1.5,1.3,0,Safe
13.469903,85.210633,TrekkingTrail,1.0,7.97,1,Risk
34.219164,90.968079,MovieHall,3.0,9.81,1,Risk
17.719615,74.392486,Beach,2.0,9.88,1,Risk
15.71099,76.641146,Museum,2.5,8.14,0,Risk
34.503135,75.131492,Park,2.0,8.77,1,Risk
23.629857,93.714493,Market,1.0,1.65,0,Safe
23.290293,70.155843,MovieHall,3.0,2.82,1,Risk
19.068229,74.685554,TrekkingTrail,1.0,4.67,0,Risk
10.938952,91.457377,Park,2.0,2.18,1,Risk
12.375911,86.524515,Museum,2.5,6.62,1,Risk
24.800122,73.674559,Museum,2.5,9.82,1,Risk
31.154349,82.102359,Temple,1.5,4.82,0,Risk
8.054551,94.217999,Temple,1.5,5.94,1,Risk
24.94612,80.660611,Market,1.0,6.06,0,Risk
21.107989,83.92435,Temple,1.5,3.18,0,Risk
13.376726,76.888337,MovieHall,3.0,9.6,0,Risk
18.073448,72.95275,Park,2.0,2.81,1,Risk
10.463943,86.412375,MovieHall,3.0,8.65,0,Risk
13.70368,69.884329,MovieHall,3.0,2.7,0,Safe
21.940844,78.849033,Temple,1.5,2.53,1,Risk
19.579374,94.55661,Park,2.0,9.15,1,Risk
23.688474,82.501303,Museum,2.5,5.92,1,Risk
10.965715,69.741104,Hotel,6.0,4.52,1,Risk
19.441652,96.627233,Museum,2.5,9.24,0,Risk
27.333742,84.472376,Market,1.0,4.33,0,Risk
27.057229,76.981413,Market,1.0,6.43,0,Risk
15.501744,94.281396,Park,2.0,1.26,0,Safe
23.2705,70.787041,Museum,2.5,8.86,0,Risk
14.815595,85.126423,Park,2.0,0.64,0,Safe
34.552739,88.711019,TrekkingTrail,1.0,1.84,0,Safe
34.027028,94.335971,MovieHall,3.0,6.13,1,Risk
25.153166,74.57708,Market,1.0,2.72,1,Risk
26.282169,92.818214,Beach,2.0,8.36,0,Risk
10.0045,80.750755,Beach,2.0,2.99,0,Safe
27.066842,76.409869,Market,1.0,0.3,0,Safe
16.842341,89.603789,Park,2.0,0.83,0,Safe
24.459104,69.533329,Temple,1.5,8.38,1,Risk
16.658471,69.531471,MovieHall,3.0,8.43,1,Risk
17.117272,84.156888,Temple,1.5,2.66,0,Safe
16.652119,80.917966,Museum,2.5,7.34,0,Risk
17.086037,73.118045,Market,1.0,4.84,0,Risk
33.726727,94.337708,Market,1.0,3.8,1,Risk
18.932788,90.788879,Temple,1.5,9.88,1,Risk
27.376751,93.699561,Beach,2.0,7.22,0,Risk
24.405253,91.756811,Hotel,6.0,4.09,1,Risk
25.164767,80.50774,MovieHall,3.0,3.69,0,Safe
21.352789,82.023857,Market,1.0,5.35,0,Risk
19.377989,69.96512,Temple,1.5,8.0,1,Risk
11.724099,68.378337,Market,1.0,4.81,1,Risk
20.405985,78.544787,Hotel,6.0,8.81,0,Safe
25.989938,84.592457,Hotel,6.0,2.55,0,Safe
36.232402,69.190415,MovieHall,3.0,6.2,1,Risk
24.188072,89.943717,Temple,1.5,4.54,1,Risk
14.116562,69.887345,Beach,2.0,0.44,0,Safe
30.024344,78.988156,Park,2.0,4.42,1,Risk
14.968658,89.863043,Temple,1.5,5.73,1,Risk
34.47771,82.554622,Park,2.0,7.68,1,Risk
15.309823,72.024146,Museum,2.5,4.82,0,Safe
21.380435,69.472491,Museum,2.5,4.81,0,Safe
25.606117,88.151601,Park,2.0,0.25,0,Safe
19.433072,69.364731,Beach,2.0,0.8,1,Risk
36.120865,76.836229,Hotel,6.0,1.27,0,Safe
27.606334,73.251935,Park,2.0,6.98,1,Risk
9.090918,78.906767,MovieHall,3.0,8.33,1,Risk
35.628008,82.973277,Hotel,6.0,8.4,1,Risk
22.797774,80.638851,Market,1.0,7.18,1,Risk
26.597142,78.497971,Market,1.0,1.07,1,Risk
17.509895,86.888486,MovieHall,3.0,5.91,0,Safe
35.081803,75.893119,Hotel,6.0,2.15,0,Safe
15.141572,89.320026,MovieHall,3.0,7.09,1,Risk
34.579554,85.240707,Market,1.0,8.31,1,Risk
36.011804,90.7823,Market,1.0,1.97,0,Safe
9.51496,79.619293,Park,2.0,3.97,0,Safe
